Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Product_Name,Category,Sub_Category,List_Price,Unit_Cost,Sales,Profit,Profit_Margin,Segment,City,State
O51946,2025-03-17,C1109,P2042,2.0,0.05,Storage Product 43,Furniture,Storage,19092.63,15390.19,36276.0,5495.62,0.1515,Consumer,Kochi,Kerala
O51947,2025-10-09,C1216,P2016,1.0,0.1,Laptops Product 17,Technology,Laptops,60637.62,52413.59,54573.86,2160.27,0.0396,Consumer,Madurai,Delhi
O51948,2025-04-19,C1434,P2031,2.0,0.0,Phones Product 32,Technology,Phones,27150.59,16564.55,54301.18,21172.08,0.3899,Consumer,Madurai,Maharashtra
O51949,2025-07-07,C1357,P2040,2.0,0.1,Tables Product 41,Furniture,Tables,52504.24,46067.43,94507.63,2372.77,0.0251,Corporate,Pune,Telangana
O51950,2025-07-18,C1105,P2005,5.0,0.1,Tables Product 6,Furniture,Tables,18627.38,11555.02,83823.21,26048.11,0.3108,Consumer,Pune,Maharashtra
O51951,2025-10-30,C1046,P2026,1.0,0.1,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,45123.1,4586.03,0.1016,Consumer,Kochi,Kerala
O51952,2025-11-23,C1180,P2019,2.0,0.3,Chairs Product 20,Furniture,Chairs,44904.0,24841.99,62865.6,13181.62,0.2097,Consumer,Madurai,Maharashtra
O51953,2025-06-03,C1063,P2024,2.0,0.25,Storage Product 25,Furniture,Storage,71728.84,53529.53,107593.26,534.2,0.005,Consumer,Delhi,Tamil Nadu
O51954,2025-02-09,C1245,P2065,4.0,0.05,Binders Product 66,Office Supplies,Binders,20647.93,15864.6,78462.13,15003.73,0.1912,Home Office,Delhi,Delhi
O51955,2025-05-13,C1243,P2008,2.0,0.1,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,22583.79,5025.67,0.2225,Consumer,Kochi,Karnataka
O51956,2025-05-12,C1421,P2052,2.0,0.1,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,36767.63,9455.29,0.2572,Corporate,Hyderabad,Karnataka
O51957,2025-10-06,C1319,P2060,5.0,0.1,Laptops Product 61,Technology,Laptops,51237.86,42856.01,230570.37,16290.32,0.0707,Consumer,Coimbatore,Karnataka
O51958,2025-12-28,C1086,P2037,1.0,0.2,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,22296.82,3555.15,0.1594,Corporate,Bengaluru,Maharashtra
O51959,2025-03-25,C1216,P2002,3.0,0.1,Accessories Product 3,Technology,Accessories,76083.83,45638.81,205426.34,68509.91,0.3335,Consumer,Madurai,Delhi
O51960,2025-08-30,C1489,P2069,1.0,0.15,Binders Product 70,Office Supplies,Binders,31690.99,24240.66,26937.34,2696.68,0.1001,Home Office,Madurai,Delhi
O51961,2025-04-26,C1006,P2054,4.0,0.2,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,180861.54,23217.74,0.1284,Consumer,Bengaluru,Telangana
O51962,2025-04-19,C1277,P2000,1.0,0.2,Laptops Product 1,Technology,Laptops,13340.82,10836.58,10672.66,-163.92,-0.0154,Corporate,Salem,Telangana
O51963,2025-08-09,C1336,P2069,2.0,0.05,Binders Product 70,Office Supplies,Binders,31690.99,24240.66,60212.88,11731.56,0.1948,Home Office,Madurai,Karnataka
O51964,2025-02-10,C1209,P2044,4.0,0.15,Stationery Product 45,Office Supplies,Stationery,33218.58,19028.06,112943.17,36830.93,0.3261,Consumer,Mumbai,Maharashtra
O51965,2025-05-27,C1496,P2046,1.0,0.1,Chairs Product 47,Furniture,Chairs,53110.92,30880.61,47799.83,16919.22,0.354,Corporate,Madurai,Karnataka
O51966,2025-04-22,C1168,P2078,4.0,0.1,Tables Product 79,Furniture,Tables,6133.72,4595.0,22081.39,3701.39,0.1676,Consumer,Coimbatore,Kerala
O51967,2025-04-13,C1329,P2025,3.0,0.0,Storage Product 26,Furniture,Storage,43441.32,34057.56,130323.96,28151.28,0.216,Consumer,Madurai,Maharashtra
O51968,2025-02-15,C1137,P2013,1.0,0.1,Phones Product 14,Technology,Phones,26276.26,19570.22,23648.63,4078.41,0.1725,Corporate,Mumbai,Karnataka
O51969,2025-11-20,C1440,P2053,2.0,0.1,Accessories Product 54,Technology,Accessories,58991.24,45367.54,106184.23,15449.15,0.1455,Consumer,Chennai,Tamil Nadu
O51970,2025-09-28,C1390,P2070,4.0,0.05,Phones Product 71,Technology,Phones,79953.27,45246.36,303822.43,122836.99,0.4043,Home Office,Mumbai,Maharashtra
O51971,2025-07-14,C1495,P2045,5.0,0.15,Tables Product 46,Furniture,Tables,69698.77,48576.61,296219.77,53336.72,0.1801,Consumer,Pune,Delhi
O51972,2025-10-07,C1380,P2030,4.0,0.2,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,123195.3,7207.7,0.0585,Consumer,Pune,Karnataka
O51973,2025-10-10,C1305,P2058,5.0,0.05,Paper Product 59,Office Supplies,Paper,8533.72,6340.06,40535.17,8834.87,0.218,Home Office,Coimbatore,Delhi
O51974,2025-02-09,C1229,P2028,2.0,0.0,Tables Product 29,Furniture,Tables,62771.45,44486.02,125542.9,36570.86,0.2913,Corporate,Coimbatore,Telangana
O51975,2025-07-08,C1474,P2016,3.0,0.2,Laptops Product 17,Technology,Laptops,60637.62,52413.59,145530.29,-11710.48,-0.0805,Consumer,Bengaluru,Telangana
O51976,2025-06-13,C1307,P2013,5.0,0.0,Phones Product 14,Technology,Phones,26276.26,19570.22,131381.3,33530.2,0.2552,Consumer,Pune,Karnataka
O51977,2025-01-24,C1160,P2035,3.0,0.25,Phones Product 36,Technology,Phones,2743.0,1741.9,6171.75,946.05,0.1533,Consumer,Pune,Telangana
O51978,2025-01-24,C1000,P2057,4.0,0.15,Laptops Product 58,Technology,Laptops,10032.16,7014.74,34109.34,6050.38,0.1774,Consumer,Salem,Maharashtra
O51979,2025-01-04,C1235,P2023,2.0,0.1,Binders Product 24,Office Supplies,Binders,13648.36,7977.57,24567.05,8611.91,0.3505,Corporate,Pune,Kerala
O51980,2025-11-19,C1436,P2062,5.0,0.05,Storage Product 63,Furniture,Storage,2688.9,1752.13,12772.28,4011.63,0.3141,Consumer,Salem,Karnataka
O51981,2025-10-17,C1187,P2024,4.0,0.0,Storage Product 25,Furniture,Storage,71728.84,53529.53,286915.36,72797.24,0.2537,Consumer,Hyderabad,Telangana
O51982,2025-06-30,C1417,P2058,1.0,0.05,Paper Product 59,Office Supplies,Paper,8533.72,6340.06,8107.03,1766.97,0.218,Consumer,Kochi,Kerala
O51983,2025-09-05,C1003,P2031,4.0,0.05,Phones Product 32,Technology,Phones,27150.59,16564.55,103172.24,36914.04,0.3578,Corporate,Chennai,Tamil Nadu
O51984,2025-04-26,C1400,P2017,3.0,0.15,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,98420.82,30727.32,0.3122,Consumer,Delhi,Tamil Nadu
O51985,2025-10-06,C1131,P2036,2.0,0.05,Tables Product 37,Furniture,Tables,76874.21,52831.76,146061.0,40397.48,0.2766,Consumer,Delhi,Delhi
O51986,2025-12-31,C1426,P2025,2.0,0.1,Storage Product 26,Furniture,Storage,43441.32,34057.56,78194.38,10079.26,0.1289,Consumer,Madurai,Telangana
O51987,2025-03-10,C1217,P2008,4.0,0.15,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,42658.27,7542.03,0.1768,Corporate,Hyderabad,Kerala
O51988,2025-12-17,C1259,P2063,1.0,0.1,Binders Product 64,Office Supplies,Binders,58712.04,35437.77,52840.84,17403.07,0.3293,Consumer,Chennai,Maharashtra
O51989,2025-09-11,C1000,P2071,3.0,0.0,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,238406.85,48086.37,0.2017,Consumer,Salem,Maharashtra
O51990,2025-06-30,C1070,P2019,4.0,0.0,Chairs Product 20,Furniture,Chairs,44904.0,24841.99,179616.0,80248.04,0.4468,Corporate,Salem,Karnataka
O51991,2025-11-14,C1477,P2053,4.0,0.0,Accessories Product 54,Technology,Accessories,58991.24,45367.54,235964.96,54494.8,0.2309,Consumer,Pune,Delhi
O51992,2025-06-18,C1177,P2029,2.0,0.15,Phones Product 30,Technology,Phones,35257.0,27824.57,59936.9,4287.76,0.0715,Consumer,Madurai,Telangana
O51993,2025-11-09,C1456,P2052,3.0,0.1,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,55151.44,14182.93,0.2572,Consumer,Madurai,Maharashtra
O51994,2025-09-06,C1188,P2062,1.0,0.2,Storage Product 63,Furniture,Storage,2688.9,1752.13,2151.12,398.99,0.1855,Consumer,Delhi,Maharashtra
O51995,2025-07-07,C1290,P2010,2.0,0.1,Phones Product 11,Technology,Phones,49447.03,40193.38,89004.65,8617.89,0.0968,Consumer,Pune,Tamil Nadu
O51996,2025-02-23,C1007,P2030,4.0,0.1,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,138594.71,22607.11,0.1631,Home Office,Salem,Delhi
O51997,2025-11-22,C1252,P2048,2.0,0.1,Storage Product 49,Furniture,Storage,47196.49,35282.94,84953.68,14387.8,0.1694,Home Office,Chennai,Maharashtra
O51998,2025-12-23,C1407,P2018,2.0,0.15,Laptops Product 19,Technology,Laptops,45801.09,25468.21,77861.85,26925.43,0.3458,Consumer,Madurai,Tamil Nadu
O51999,2025-11-09,C1466,P2011,5.0,0.05,Tables Product 12,Furniture,Tables,47986.68,36009.74,227936.73,47888.03,0.2101,Consumer,Chennai,Kerala
O52000,2025-05-18,C1291,P2014,2.0,0.05,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,23221.0,6029.7,0.2597,Consumer,Salem,Tamil Nadu
O52001,2025-06-17,C1433,P2030,2.0,0.15,Chairs Product 31,Furniture,Chairs,38498.53,28996.9,65447.5,7453.7,0.1139,Consumer,Mumbai,Maharashtra
O52002,2025-04-13,C1243,P2042,3.0,0.1,Storage Product 43,Furniture,Storage,19092.63,15390.19,51550.1,5379.53,0.1044,Consumer,Kochi,Karnataka
O52003,2025-03-26,C1122,P2036,2.0,0.1,Tables Product 37,Furniture,Tables,76874.21,52831.76,138373.58,32710.06,0.2364,Consumer,Bengaluru,Karnataka
O52004,2025-11-13,C1298,P2078,1.0,0.15,Tables Product 79,Furniture,Tables,6133.72,4595.0,5213.66,618.66,0.1187,Corporate,Kochi,Maharashtra
O52005,2025-07-31,C1282,P2028,4.0,0.1,Tables Product 29,Furniture,Tables,62771.45,44486.02,225977.22,48033.14,0.2126,Consumer,Coimbatore,Kerala
O52006,2025-01-03,C1031,P2025,3.0,0.15,Storage Product 26,Furniture,Storage,43441.32,34057.56,110775.37,8602.69,0.0777,Consumer,Mumbai,Telangana
O52007,2025-06-28,C1333,P2001,2.0,0.15,Tables Product 2,Furniture,Tables,61893.98,38740.54,105219.77,27738.69,0.2636,Consumer,Hyderabad,Tamil Nadu
O52008,2025-12-08,C1376,P2014,1.0,0.15,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,10388.34,1792.69,0.1726,Corporate,Pune,Delhi
O52009,2025-10-30,C1145,P2003,4.0,0.15,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,247482.94,4970.38,0.0201,Consumer,Mumbai,Delhi
O52010,2025-11-28,C1155,P2049,3.0,0.15,Accessories Product 50,Technology,Accessories,36467.03,22897.52,92990.93,24298.37,0.2613,Consumer,Hyderabad,Tamil Nadu
O52011,2025-02-07,C1412,P2037,1.0,0.15,Paper Product 38,Office Supplies,Paper,27871.02,18741.67,23690.37,4948.7,0.2089,Home Office,Kochi,Maharashtra
O52012,2025-08-27,C1015,P2022,2.0,0.2,Accessories Product 23,Technology,Accessories,16308.47,12700.29,26093.55,692.97,0.0266,Consumer,Coimbatore,Delhi
O52013,2025-06-18,C1354,P2058,5.0,0.1,Paper Product 59,Office Supplies,Paper,8533.72,6340.06,38401.74,6701.44,0.1745,Consumer,Pune,Delhi
O52014,2025-12-09,C1046,P2074,5.0,0.1,Paper Product 75,Office Supplies,Paper,63885.75,44320.26,287485.88,65884.58,0.2292,Consumer,Kochi,Kerala
O52015,2025-11-10,C1250,P2027,3.0,0.2,Storage Product 28,Furniture,Storage,6685.15,5650.89,16044.36,-908.31,-0.0566,Consumer,Chennai,Delhi
O52016,2025-11-02,C1186,P2065,1.0,0.15,Binders Product 66,Office Supplies,Binders,20647.93,15864.6,17550.74,1686.14,0.0961,Corporate,Mumbai,Delhi
O52017,2025-01-30,C1030,P2007,4.0,0.0,Storage Product 8,Furniture,Storage,77465.02,47348.43,309860.08,120466.36,0.3888,Corporate,Coimbatore,Kerala
O52018,2025-07-09,C1259,P2028,1.0,0.25,Tables Product 29,Furniture,Tables,62771.45,44486.02,47078.59,2592.57,0.0551,Consumer,Chennai,Maharashtra
O52019,2025-12-23,C1420,P2010,5.0,0.0,Phones Product 11,Technology,Phones,49447.03,40193.38,247235.15,46268.25,0.1871,Corporate,Bengaluru,Maharashtra
O52020,2025-01-25,C1016,P2017,3.0,0.15,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,98420.82,30727.32,0.3122,Consumer,Kochi,Karnataka
O52021,2025-04-22,C1038,P2054,2.0,0.2,Chairs Product 55,Furniture,Chairs,56519.23,39410.95,90430.77,11608.87,0.1284,Corporate,Kochi,Maharashtra
O52022,2025-07-25,C1303,P2049,1.0,0.25,Accessories Product 50,Technology,Accessories,36467.03,22897.52,27350.27,4452.75,0.1628,Corporate,Delhi,Delhi
O52023,2025-07-04,C1429,P2013,5.0,0.0,Phones Product 14,Technology,Phones,26276.26,19570.22,131381.3,33530.2,0.2552,Consumer,Chennai,Karnataka
O52024,2025-02-16,C1473,P2073,4.0,0.15,Tables Product 74,Furniture,Tables,74076.28,51453.16,251859.35,46046.71,0.1828,Home Office,Salem,Karnataka
O52025,2025-08-16,C1431,P2008,3.0,0.1,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,33875.68,7538.5,0.2225,Corporate,Salem,Karnataka
O52026,2025-02-08,C1038,P2010,2.0,0.1,Phones Product 11,Technology,Phones,49447.03,40193.38,89004.65,8617.89,0.0968,Corporate,Kochi,Maharashtra
O52027,2025-01-16,C1488,P2062,1.0,0.0,Storage Product 63,Furniture,Storage,2688.9,1752.13,2688.9,936.77,0.3484,Home Office,Coimbatore,Tamil Nadu
O52028,2025-01-22,C1131,P2075,4.0,0.15,Binders Product 76,Office Supplies,Binders,43695.78,24115.72,148565.65,52102.77,0.3507,Consumer,Delhi,Delhi
O52029,2025-08-01,C1029,P2066,2.0,0.1,Stationery Product 67,Office Supplies,Stationery,54754.87,39098.68,98558.77,20361.41,0.2066,Consumer,Chennai,Maharashtra
O52030,2025-11-06,C1157,P2052,5.0,0.05,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,97025.68,28744.83,0.2963,Corporate,Salem,Tamil Nadu
O52031,2025-05-29,C1277,P2038,5.0,0.15,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,294960.24,37837.19,0.1283,Corporate,Salem,Telangana
O52032,2025-08-29,C1202,P2077,4.0,0.15,Laptops Product 78,Technology,Laptops,47839.89,34926.79,162655.63,22948.47,0.1411,Consumer,Salem,Karnataka
O52033,2025-09-29,C1065,P2055,5.0,0.2,Binders Product 56,Office Supplies,Binders,16705.54,9805.04,66822.16,17796.96,0.2663,Consumer,Salem,Delhi
O52034,2025-02-28,C1107,P2027,3.0,0.25,Storage Product 28,Furniture,Storage,6685.15,5650.89,15041.59,-1911.08,-0.1271,Corporate,Coimbatore,Karnataka
O52035,2025-10-14,C1267,P2074,4.0,0.1,Paper Product 75,Office Supplies,Paper,63885.75,44320.26,229988.7,52707.66,0.2292,Corporate,Coimbatore,Kerala
O52036,2025-07-21,C1221,P2038,5.0,0.25,Binders Product 39,Office Supplies,Binders,69402.41,51424.61,260259.04,3135.99,0.012,Consumer,Madurai,Karnataka
O52037,2025-02-01,C1291,P2024,1.0,0.2,Storage Product 25,Furniture,Storage,71728.84,53529.53,57383.07,3853.54,0.0672,Consumer,Salem,Tamil Nadu
O52038,2025-06-11,C1017,P2020,5.0,0.1,Phones Product 21,Technology,Phones,42879.1,36071.45,192955.95,12598.7,0.0653,Consumer,Coimbatore,Karnataka
O52039,2025-09-12,C1089,P2009,3.0,0.05,Storage Product 10,Furniture,Storage,50209.76,29789.99,143097.82,53727.85,0.3755,Consumer,Mumbai,Karnataka
O52040,2025-09-11,C1180,P2042,2.0,0.1,Storage Product 43,Furniture,Storage,19092.63,15390.19,34366.73,3586.35,0.1044,Consumer,Madurai,Maharashtra
O52041,2025-01-09,C1254,P2014,2.0,0.1,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,21998.84,4807.54,0.2185,Consumer,Delhi,Karnataka
O52042,2025-05-19,C1454,P2047,5.0,0.15,Chairs Product 48,Furniture,Chairs,77562.16,49266.25,329639.18,83307.93,0.2527,Consumer,Pune,Kerala
O52043,2025-01-10,C1252,P2020,2.0,0.15,Phones Product 21,Technology,Phones,42879.1,36071.45,72894.47,751.57,0.0103,Home Office,Chennai,Maharashtra
O52044,2025-08-02,C1256,P2059,5.0,0.15,Chairs Product 60,Furniture,Chairs,38547.8,29927.33,163828.15,14191.5,0.0866,Home Office,Kochi,Telangana
O52045,2025-09-30,C1382,P2049,3.0,0.1,Accessories Product 50,Technology,Accessories,36467.03,22897.52,98460.98,29768.42,0.3023,Corporate,Hyderabad,Maharashtra
O52046,2025-11-20,C1441,P2022,2.0,0.05,Accessories Product 23,Technology,Accessories,16308.47,12700.29,30986.09,5585.51,0.1803,Home Office,Salem,Tamil Nadu
O52047,2025-02-17,C1345,P2012,1.0,0.2,Laptops Product 13,Technology,Laptops,16281.82,11596.34,13025.46,1429.12,0.1097,Corporate,Salem,Tamil Nadu
O52048,2025-04-21,C1086,P2068,5.0,0.1,Binders Product 69,Office Supplies,Binders,73518.62,55006.72,330833.79,55800.19,0.1687,Corporate,Bengaluru,Maharashtra
O52049,2025-06-02,C1089,P2003,2.0,0.3,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,101904.74,-19351.54,-0.1899,Consumer,Mumbai,Karnataka
O52050,2025-05-03,C1236,P2077,3.0,0.05,Laptops Product 78,Technology,Laptops,47839.89,34926.79,136343.69,31563.32,0.2315,Consumer,Salem,Maharashtra
O52051,2025-12-23,C1389,P2071,3.0,0.25,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,178805.14,-11515.34,-0.0644,Corporate,Delhi,Karnataka
O52052,2025-04-12,C1069,P2008,1.0,0.0,Paper Product 9,Office Supplies,Paper,12546.55,8779.06,12546.55,3767.49,0.3003,Home Office,Chennai,Kerala
O52053,2025-08-29,C1043,P2034,3.0,0.05,Stationery Product 35,Office Supplies,Stationery,6797.66,4643.32,19373.33,5443.37,0.281,Home Office,Madurai,Maharashtra
O52054,2025-11-17,C1199,P2020,3.0,0.0,Phones Product 21,Technology,Phones,42879.1,36071.45,128637.3,20422.95,0.1588,Corporate,Delhi,Tamil Nadu
O52055,2025-07-10,C1151,P2057,2.0,0.15,Laptops Product 58,Technology,Laptops,10032.16,7014.74,17054.67,3025.19,0.1774,Consumer,Chennai,Karnataka
O52056,2025-08-05,C1085,P2017,5.0,0.2,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,154385.6,41563.1,0.2692,Consumer,Coimbatore,Tamil Nadu
O52057,2025-02-20,C1018,P2071,4.0,0.1,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,286088.22,32327.58,0.113,Consumer,Pune,Tamil Nadu
O52058,2025-10-19,C1100,P2042,3.0,0.25,Storage Product 43,Furniture,Storage,19092.63,15390.19,42958.42,-3212.15,-0.0748,Consumer,Pune,Kerala
O52059,2025-03-22,C1401,P2005,3.0,0.15,Tables Product 6,Furniture,Tables,18627.38,11555.02,47499.82,12834.76,0.2702,Home Office,Hyderabad,Delhi
O52060,2025-03-29,C1094,P2077,4.0,0.15,Laptops Product 78,Technology,Laptops,47839.89,34926.79,162655.63,22948.47,0.1411,Corporate,Delhi,Maharashtra
O52061,2025-07-13,C1253,P2066,3.0,0.2,Stationery Product 67,Office Supplies,Stationery,54754.87,39098.68,131411.69,14115.65,0.1074,Consumer,Chennai,Maharashtra
O52062,2025-04-14,C1356,P2011,2.0,0.1,Tables Product 12,Furniture,Tables,47986.68,36009.74,86376.02,14356.54,0.1662,Consumer,Pune,Karnataka
O52063,2025-09-28,C1029,P2011,2.0,0.1,Tables Product 12,Furniture,Tables,47986.68,36009.74,86376.02,14356.54,0.1662,Consumer,Chennai,Maharashtra
O52064,2025-04-06,C1248,P2065,4.0,0.25,Binders Product 66,Office Supplies,Binders,20647.93,15864.6,61943.79,-1514.61,-0.0245,Home Office,Bengaluru,Karnataka
O52065,2025-07-17,C1425,P2001,3.0,0.25,Tables Product 2,Furniture,Tables,61893.98,38740.54,139261.46,23039.84,0.1654,Consumer,Coimbatore,Karnataka
O52066,2025-01-01,C1032,P2014,3.0,0.3,Chairs Product 15,Furniture,Chairs,12221.58,8595.65,25665.32,-121.63,-0.0047,Consumer,Bengaluru,Karnataka
O52067,2025-06-16,C1457,P2022,5.0,0.25,Accessories Product 23,Technology,Accessories,16308.47,12700.29,61156.76,-2344.69,-0.0383,Consumer,Chennai,Maharashtra
O52068,2025-05-06,C1228,P2028,3.0,0.05,Tables Product 29,Furniture,Tables,62771.45,44486.02,178898.63,45440.57,0.254,Home Office,Salem,Karnataka
O52069,2025-11-09,C1011,P2006,2.0,0.2,Laptops Product 7,Technology,Laptops,57279.45,42140.92,91647.12,7365.28,0.0804,Home Office,Mumbai,Kerala
O52070,2025-03-22,C1117,P2027,1.0,0.1,Storage Product 28,Furniture,Storage,6685.15,5650.89,6016.64,365.75,0.0608,Consumer,Hyderabad,Tamil Nadu
O52071,2025-09-08,C1349,P2013,1.0,0.3,Phones Product 14,Technology,Phones,26276.26,19570.22,18393.38,-1176.84,-0.064,Corporate,Delhi,Maharashtra
O52072,2025-06-18,C1154,P2043,1.0,0.1,Tables Product 44,Furniture,Tables,14620.74,9187.52,13158.67,3971.15,0.3018,Home Office,Bengaluru,Tamil Nadu
O52073,2025-03-14,C1422,P2029,1.0,0.15,Phones Product 30,Technology,Phones,35257.0,27824.57,29968.45,2143.88,0.0715,Consumer,Mumbai,Tamil Nadu
O52074,2025-05-21,C1392,P2031,3.0,0.1,Phones Product 32,Technology,Phones,27150.59,16564.55,73306.59,23612.94,0.3221,Consumer,Bengaluru,Maharashtra
O52075,2025-03-11,C1245,P2069,3.0,0.1,Binders Product 70,Office Supplies,Binders,31690.99,24240.66,85565.67,12843.69,0.1501,Home Office,Delhi,Delhi
O52076,2025-09-19,C1404,P2005,5.0,0.0,Tables Product 6,Furniture,Tables,18627.38,11555.02,93136.9,35361.8,0.3797,Consumer,Mumbai,Tamil Nadu
O52077,2025-12-06,C1331,P2026,3.0,0.25,Binders Product 27,Office Supplies,Binders,50136.78,40537.07,112807.76,-8803.45,-0.078,Corporate,Pune,Delhi
O52078,2025-11-04,C1246,P2023,1.0,0.2,Binders Product 24,Office Supplies,Binders,13648.36,7977.57,10918.69,2941.12,0.2694,Consumer,Salem,Karnataka
O52079,2025-09-02,C1028,P2033,4.0,0.05,Accessories Product 34,Technology,Accessories,18507.84,16264.51,70329.79,5271.75,0.075,Corporate,Chennai,Tamil Nadu
O52080,2025-01-03,C1160,P2039,4.0,0.2,Chairs Product 40,Furniture,Chairs,31822.56,23868.26,101832.19,6359.15,0.0624,Consumer,Pune,Telangana
O52081,2025-12-03,C1234,P2046,2.0,0.15,Chairs Product 47,Furniture,Chairs,53110.92,30880.61,90288.56,28527.34,0.316,Consumer,Chennai,Tamil Nadu
O52082,2025-03-04,C1189,P2078,2.0,0.1,Tables Product 79,Furniture,Tables,6133.72,4595.0,11040.7,1850.7,0.1676,Consumer,Bengaluru,Tamil Nadu
O52083,2025-02-18,C1116,P2074,3.0,0.05,Paper Product 75,Office Supplies,Paper,63885.75,44320.26,182074.39,49113.61,0.2697,Corporate,Pune,Telangana
O52084,2025-03-17,C1270,P2023,4.0,0.2,Binders Product 24,Office Supplies,Binders,13648.36,7977.57,43674.75,11764.47,0.2694,Corporate,Hyderabad,Delhi
O52085,2025-06-24,C1257,P2064,1.0,0.15,Accessories Product 65,Technology,Accessories,53906.39,37542.43,45820.43,8278.0,0.1807,Corporate,Hyderabad,Delhi
O52086,2025-04-19,C1179,P2017,1.0,0.15,Stationery Product 18,Office Supplies,Stationery,38596.4,22564.5,32806.94,10242.44,0.3122,Consumer,Chennai,Tamil Nadu
O52087,2025-07-02,C1486,P2043,1.0,0.15,Tables Product 44,Furniture,Tables,14620.74,9187.52,12427.63,3240.11,0.2607,Consumer,Madurai,Maharashtra
O52088,2025-07-11,C1372,P2075,3.0,0.0,Binders Product 76,Office Supplies,Binders,43695.78,24115.72,131087.34,58740.18,0.4481,Consumer,Pune,Telangana
O52089,2025-03-06,C1171,P2056,3.0,0.1,Phones Product 57,Technology,Phones,10100.77,6325.84,27272.08,8294.56,0.3041,Consumer,Bengaluru,Delhi
O52090,2025-12-03,C1437,P2027,5.0,0.05,Storage Product 28,Furniture,Storage,6685.15,5650.89,31754.46,3500.01,0.1102,Corporate,Kochi,Maharashtra
O52091,2025-09-28,C1273,P2070,1.0,0.05,Phones Product 71,Technology,Phones,79953.27,45246.36,75955.61,30709.25,0.4043,Home Office,Mumbai,Maharashtra
O52092,2025-04-10,C1258,P2022,1.0,0.15,Accessories Product 23,Technology,Accessories,16308.47,12700.29,13862.2,1161.91,0.0838,Consumer,Bengaluru,Kerala
O52093,2025-02-01,C1134,P2033,3.0,0.25,Accessories Product 34,Technology,Accessories,18507.84,16264.51,41642.64,-7150.89,-0.1717,Home Office,Salem,Delhi
O52094,2025-12-18,C1170,P2010,3.0,0.1,Phones Product 11,Technology,Phones,49447.03,40193.38,133506.98,12926.84,0.0968,Corporate,Salem,Delhi
O52095,2025-05-08,C1209,P2034,5.0,0.05,Stationery Product 35,Office Supplies,Stationery,6797.66,4643.32,32288.88,9072.28,0.281,Consumer,Mumbai,Maharashtra
O52096,2025-12-05,C1235,P2041,5.0,0.15,Laptops Product 42,Technology,Laptops,17089.78,12912.68,72631.56,8068.16,0.1111,Corporate,Pune,Kerala
O52097,2025-02-12,C1421,P2027,2.0,0.2,Storage Product 28,Furniture,Storage,6685.15,5650.89,10696.24,-605.54,-0.0566,Corporate,Hyderabad,Karnataka
O52098,2025-03-19,C1420,P2077,4.0,0.15,Laptops Product 78,Technology,Laptops,47839.89,34926.79,162655.63,22948.47,0.1411,Corporate,Bengaluru,Maharashtra
O52099,2025-11-10,C1185,P2023,1.0,0.2,Binders Product 24,Office Supplies,Binders,13648.36,7977.57,10918.69,2941.12,0.2694,Corporate,Hyderabad,Kerala
O52100,2025-10-16,C1416,P2007,1.0,0.15,Storage Product 8,Furniture,Storage,77465.02,47348.43,65845.27,18496.84,0.2809,Consumer,Mumbai,Delhi
O52101,2025-09-27,C1363,P2052,5.0,0.2,Chairs Product 53,Furniture,Chairs,20426.46,13656.17,81705.84,13424.99,0.1643,Consumer,Hyderabad,Tamil Nadu
O52102,2025-06-11,C1442,P2071,5.0,0.05,Paper Product 72,Office Supplies,Paper,79468.95,63440.16,377477.51,60276.71,0.1597,Consumer,Delhi,Tamil Nadu
O52103,2025-07-08,C1094,P2003,2.0,0.1,Chairs Product 4,Furniture,Chairs,72789.1,60628.14,131020.38,9764.1,0.0745,Corporate,Delhi,Maharashtra
O52104,2025-09-04,C1377,P2004,4.0,0.1,Stationery Product 5,Office Supplies,Stationery,22154.95,19379.22,79757.82,2240.94,0.0281,Consumer,Coimbatore,Telangana
O52105,2025-08-04,C1010,P2048,2.0,0.1,Storage Product 49,Furniture,Storage,47196.49,35282.94,84953.68,14387.8,0.1694,Consumer,Kochi,Kerala
